record_class,数据子库,时间类型,期间,期间月份,抓取/生效时间,品牌,产品类别,网络代际,客户分段,产品系列,套餐名称,月费_HKD,平均月费_HKD,公开价格_HKD,计价单位,本地数据_GB,漫游数据_GB,宽频速度_Mbps,限速_Mbps,合约月数,本地语音,附加收费_HKD,资费类型,来源状态,核验次数,核验状态,来源ID,快照ID,来源URL,归档URL,证据摘录,记录键
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Pulse DDI line HK$344,344,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：your certified and evaluated PABX system without going through a phone operator. Standard Charge: Tone DDI line Installation $600/line Monthly Charge $281/line DDI Diversity (with Adjacent Exchange Diversity) $379/line Pulse DDI line Installation $600/line Monthly Charge $344/line DDI Diversity (with Adjacent Exchange Diversity) $442/line Business Telephone line Monthly Charge $189.80/line Business Select line Monthly Charge $237/line Datel Datel is a general-purpose dial-up service for local and international data transmission over the Public Switched Telephone Network (PSTN). Service Features: Businesses are connected to digital switching and network facilities suitable for data transmissions. Monthly Charge: $198.80 (including telephone line charge) Service provision: installation within five days Integrated Digital Access (IDA) IDA employs ,537a458ddac03853
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Pulse DDI Diversity with Adjacent Exchange Diversity HK$442,442,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：a phone operator. Standard Charge: Tone DDI line Installation $600/line Monthly Charge $281/line DDI Diversity (with Adjacent Exchange Diversity) $379/line Pulse DDI line Installation $600/line Monthly Charge $344/line DDI Diversity (with Adjacent Exchange Diversity) $442/line Business Telephone line Monthly Charge $189.80/line Business Select line Monthly Charge $237/line Datel Datel is a general-purpose dial-up service for local and international data transmission over the Public Switched Telephone Network (PSTN). Service Features: Businesses are connected to digital switching and network facilities suitable for data transmissions. Monthly Charge: $198.80 (including telephone line charge) Service provision: installation within five days Integrated Digital Access (IDA) IDA employs digital technology to provide multichannel voice and voice band,ac47411f3c4bb1fc
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Datel HK$198.80,198.80,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：ce for local and international data transmission over the Public Switched Telephone Network (PSTN). Service Features: Businesses are connected to digital switching and network facilities suitable for data transmissions. Monthly Charge: $198.80 (including telephone line charge) Service provision: installation within five days Integrated Digital Access (IDA) IDA employs digital technology to provide multichannel voice and voice band communication between customer equipment and the PSTN. Types of Service: Standard Charge: IDA (T1) Installation $3,600/line Monthly rental $3,950/line Removal Charges (T1) External Removal $3,600/line Internal Removal $1,500/line Hunting Line Hunting Line service provides interconnection between your branching equipment such as Keyline system, and the PSTN. Service Features: You can designate a hunting group while the",856027e2a040fdf5
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Hunting Line HK$209,209,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：nes according to your preset hunting sequence. We also offer Premium Hunting Line with productivity-enhancing features including Call Forwarding, Call Transfer, and Conference Calling. Standard Charge: Installation $600 Hunting Line Monthly Charge $209 Premium Hunting Monthly Charge $237 Faxline HKT offers various fax packages with advanced service features to complement your fax machines and enable you to create business success. Standard Charge: Basic Fax - Installation $600/line - Monthly Charge $198.8/line Faxline 100 - Installation $600/line - Monthly Charge $229.8/line Faxline 3 - Installation $600/line - Monthly Charge $237.8/line Faxline 100 - Hunting - Installation $600/line - Monthly Charge $249/line Citinet Citinet is an advanced business telephone service that offers fast and direct communication to business users. Service Feature: ",8e61981b11f86666
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Premium Hunting HK$237,237,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：ing sequence. We also offer Premium Hunting Line with productivity-enhancing features including Call Forwarding, Call Transfer, and Conference Calling. Standard Charge: Installation $600 Hunting Line Monthly Charge $209 Premium Hunting Monthly Charge $237 Faxline HKT offers various fax packages with advanced service features to complement your fax machines and enable you to create business success. Standard Charge: Basic Fax - Installation $600/line - Monthly Charge $198.8/line Faxline 100 - Installation $600/line - Monthly Charge $229.8/line Faxline 3 - Installation $600/line - Monthly Charge $237.8/line Faxline 100 - Hunting - Installation $600/line - Monthly Charge $249/line Citinet Citinet is an advanced business telephone service that offers fast and direct communication to business users. Service Feature: It provides many functions that b",f489db1a55b00a1b
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Basic Fax HK$198.8,198.8,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：Monthly Charge $209 Premium Hunting Monthly Charge $237 Faxline HKT offers various fax packages with advanced service features to complement your fax machines and enable you to create business success. Standard Charge: Basic Fax - Installation $600/line - Monthly Charge $198.8/line Faxline 100 - Installation $600/line - Monthly Charge $229.8/line Faxline 3 - Installation $600/line - Monthly Charge $237.8/line Faxline 100 - Hunting - Installation $600/line - Monthly Charge $249/line Citinet Citinet is an advanced business telephone service that offers fast and direct communication to business users. Service Feature: It provides many functions that bring convenience to users directly from digital exchanges. Some of them include Call Pick Up, Call Hold, Call Transfer, and Intercom Dialling. Standard Charge: Citinet - Installation charge $600 - Mon",d882d1f8e1b02eb4
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Faxline 100 HK$229.8,229.8,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：HKT offers various fax packages with advanced service features to complement your fax machines and enable you to create business success. Standard Charge: Basic Fax - Installation $600/line - Monthly Charge $198.8/line Faxline 100 - Installation $600/line - Monthly Charge $229.8/line Faxline 3 - Installation $600/line - Monthly Charge $237.8/line Faxline 100 - Hunting - Installation $600/line - Monthly Charge $249/line Citinet Citinet is an advanced business telephone service that offers fast and direct communication to business users. Service Feature: It provides many functions that bring convenience to users directly from digital exchanges. Some of them include Call Pick Up, Call Hold, Call Transfer, and Intercom Dialling. Standard Charge: Citinet - Installation charge $600 - Monthly Charge $213 Caller Display phone monthly charge - PANASONIC",9babd01c3598a8a7
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Faxline 3 HK$237.8,237.8,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：complement your fax machines and enable you to create business success. Standard Charge: Basic Fax - Installation $600/line - Monthly Charge $198.8/line Faxline 100 - Installation $600/line - Monthly Charge $229.8/line Faxline 3 - Installation $600/line - Monthly Charge $237.8/line Faxline 100 - Hunting - Installation $600/line - Monthly Charge $249/line Citinet Citinet is an advanced business telephone service that offers fast and direct communication to business users. Service Feature: It provides many functions that bring convenience to users directly from digital exchanges. Some of them include Call Pick Up, Call Hold, Call Transfer, and Intercom Dialling. Standard Charge: Citinet - Installation charge $600 - Monthly Charge $213 Caller Display phone monthly charge - PANASONIC KX-TSC11MXW $35/unit You can maximise benefits from Citinet servi",41d54aaaf5881c38
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Faxline 100 Hunting HK$249,249,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：success. Standard Charge: Basic Fax - Installation $600/line - Monthly Charge $198.8/line Faxline 100 - Installation $600/line - Monthly Charge $229.8/line Faxline 3 - Installation $600/line - Monthly Charge $237.8/line Faxline 100 - Hunting - Installation $600/line - Monthly Charge $249/line Citinet Citinet is an advanced business telephone service that offers fast and direct communication to business users. Service Feature: It provides many functions that bring convenience to users directly from digital exchanges. Some of them include Call Pick Up, Call Hold, Call Transfer, and Intercom Dialling. Standard Charge: Citinet - Installation charge $600 - Monthly Charge $213 Caller Display phone monthly charge - PANASONIC KX-TSC11MXW $35/unit You can maximise benefits from Citinet service with Call Management Pack: Caller Display + PhoneMail for on",089ba8a1cb0da929
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Citinet HK$213,213,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：ss users. Service Feature: It provides many functions that bring convenience to users directly from digital exchanges. Some of them include Call Pick Up, Call Hold, Call Transfer, and Intercom Dialling. Standard Charge: Citinet - Installation charge $600 - Monthly Charge $213 Caller Display phone monthly charge - PANASONIC KX-TSC11MXW $35/unit You can maximise benefits from Citinet service with Call Management Pack: Caller Display + PhoneMail for only $48/month Service provision: installation within five days For details, please contact your HKT account manager or email your inquiry. You May Also Interested In Copied HKT (SEHK: 6823), Hong Kong’s top ICT solutions provider, offers AI-powered digital solutions for businesses, including 5G business broadband, business phone, cloud, and cybersecurity services — empowering enterprises in digital tr",0d45eb5fe832f986
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Caller Display phone HK$35,35,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：t bring convenience to users directly from digital exchanges. Some of them include Call Pick Up, Call Hold, Call Transfer, and Intercom Dialling. Standard Charge: Citinet - Installation charge $600 - Monthly Charge $213 Caller Display phone monthly charge - PANASONIC KX-TSC11MXW $35/unit You can maximise benefits from Citinet service with Call Management Pack: Caller Display + PhoneMail for only $48/month Service provision: installation within five days For details, please contact your HKT account manager or email your inquiry. You May Also Interested In Copied HKT (SEHK: 6823), Hong Kong’s top ICT solutions provider, offers AI-powered digital solutions for businesses, including 5G business broadband, business phone, cloud, and cybersecurity services — empowering enterprises in digital transformation. A PCCW Group Member. Contact Us 26F, PCCW T",8eae0ca34319b75a
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Call Management Pack HK$48,48,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone,,https://www.hkt-enterprise.com/en/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：g. Standard Charge: Citinet - Installation charge $600 - Monthly Charge $213 Caller Display phone monthly charge - PANASONIC KX-TSC11MXW $35/unit You can maximise benefits from Citinet service with Call Management Pack: Caller Display + PhoneMail for only $48/month Service provision: installation within five days For details, please contact your HKT account manager or email your inquiry. You May Also Interested In Copied HKT (SEHK: 6823), Hong Kong’s top ICT solutions provider, offers AI-powered digital solutions for businesses, including 5G business broadband, business phone, cloud, and cybersecurity services — empowering enterprises in digital transformation. A PCCW Group Member. Contact Us 26F, PCCW Tower, Taikoo Place, 979 King's Road, Quarry Bay, Hong Kong 10088 Follow Us Products & Solutions Video Conferencing & Collaboration Solutions Un",8dec6c6b831a504c
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Business Telephone line HK$189.80,189.80,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone_tc,,https://www.hkt-enterprise.com/tc/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：150 服務承諾：商業電話線於申請後五天內安裝。 直通內線 (DDI) 「直通內線」將來電直接駁到經過評估及認證的專用自動電話交換系統（PABX）的內線上，毋須經接線生接駁。 標準價目： 音頻直通內線 - 安裝費 $600（每條） - 月費 $281（每條） - 直通內線分途（與附近機樓分途） $379（每條） 脈衝直通內線 - 安裝費 $600（每條） - 月費 $344（每條） - 直通內線分途（與附近機樓分途） $442（每條） 商業電話線 - 月費 $189.80（每條） 商業智選 - 月費 $237（每條） 電文系統 「電文系統」是一項多用途的撥號服務，可透過公共交換電話網絡進行本地及國際數據傳輸，適合數據傳輸的數字交換及與網絡設施相連接。 價目：月費（包括租用電話線）$198.80 服務承諾：申請後五天內完成安裝 綜合數字式接駁服務 (IDA) 「綜合數字式接駁服務」（IDA）透過數碼技術為客戶與公共交換電話網絡（PSTN）之間提供多線路通話及話音通訊。 服務類別 IDA-M可透過DTMF技術作單向通訊 DA-P可透過基群速率介面作雙向通訊（來電及打出電話） 標準價目： IDA (T1) - 安裝費 $3,600（每條） - 月費 $3,950（每條） 搬線收費 (T1) - 外部搬線收費 $3,600（每條） - 內部搬線收費 $1,500（每條） 自動跳駁線 「自動跳駁線」是其中一種商業電話線服務，可將客戶的分流設備（例如：商業電話系統）與公共交換電話網絡（PSTN）互相連接。 服務特點 客戶可指定自動跳駁群組，而系統則會根據預設的自動跳駁序列，自動搜尋可供使用的電話線路。 我們亦提供「商務通」服務，「商務通」具備「自動轉駁」、「來電轉駁」及「電話會議」等功能，提升生產力。 標準價目： 安裝費 $600 自動跳駁線月費 $209 商務通1月費 $237 傳真 HKT為客戶提供不同的傳真服務，功能卓越，讓你的傳真機發揮更大作用，助你成功發展業務。 標準價目： 商用傳真 ",6a15de7ca97dd026
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Business Select line HK$237,237,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone_tc,,https://www.hkt-enterprise.com/tc/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：。 直通內線 (DDI) 「直通內線」將來電直接駁到經過評估及認證的專用自動電話交換系統（PABX）的內線上，毋須經接線生接駁。 標準價目： 音頻直通內線 - 安裝費 $600（每條） - 月費 $281（每條） - 直通內線分途（與附近機樓分途） $379（每條） 脈衝直通內線 - 安裝費 $600（每條） - 月費 $344（每條） - 直通內線分途（與附近機樓分途） $442（每條） 商業電話線 - 月費 $189.80（每條） 商業智選 - 月費 $237（每條） 電文系統 「電文系統」是一項多用途的撥號服務，可透過公共交換電話網絡進行本地及國際數據傳輸，適合數據傳輸的數字交換及與網絡設施相連接。 價目：月費（包括租用電話線）$198.80 服務承諾：申請後五天內完成安裝 綜合數字式接駁服務 (IDA) 「綜合數字式接駁服務」（IDA）透過數碼技術為客戶與公共交換電話網絡（PSTN）之間提供多線路通話及話音通訊。 服務類別 IDA-M可透過DTMF技術作單向通訊 DA-P可透過基群速率介面作雙向通訊（來電及打出電話） 標準價目： IDA (T1) - 安裝費 $3,600（每條） - 月費 $3,950（每條） 搬線收費 (T1) - 外部搬線收費 $3,600（每條） - 內部搬線收費 $1,500（每條） 自動跳駁線 「自動跳駁線」是其中一種商業電話線服務，可將客戶的分流設備（例如：商業電話系統）與公共交換電話網絡（PSTN）互相連接。 服務特點 客戶可指定自動跳駁群組，而系統則會根據預設的自動跳駁序列，自動搜尋可供使用的電話線路。 我們亦提供「商務通」服務，「商務通」具備「自動轉駁」、「來電轉駁」及「電話會議」等功能，提升生產力。 標準價目： 安裝費 $600 自動跳駁線月費 $209 商務通1月費 $237 傳真 HKT為客戶提供不同的傳真服務，功能卓越，讓你的傳真機發揮更大作用，助你成功發展業務。 標準價目： 商用傳真 - 安裝費 $600（每條） - 月費 $19",bb80545ebb2b8278
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,当前,当前,,2026-07-13T08:53:30+08:00,HKT Enterprise,HKT Enterprise,,企业客户,HKT Enterprise,HKT Enterprise Local Business Telephone Tone DDI line HK$281,281,,,,,,,,,Business fixed voice / telephone service,Installation and service change charges are disclosed separately on the official page; monthly_fee_hkd keeps recurring charge only.,official_tariff_or_public_plan,parsed,,official_public_source_structured,hkt_enterprise_local_business_telephone_tc,,https://www.hkt-enterprise.com/tc/cases-trends/local-business-telephone-services,,"本轮页面抓取或解析临时失败，沿用上一轮同 source_id 的已解析公开记录；原证据：服務包括﹕ 來電顯示 電話候接 來電轉駁組合 來電轉駁電話會議 電訊箱 標準價目： 安裝費 $600 月費 $189.80 其他服務費： 更改電話號碼 $200 更改地址（搬遷線路） - 搬遷往新地址 $300 - 內部搬遷 $300 更改登記名稱 $150 服務承諾：商業電話線於申請後五天內安裝。 直通內線 (DDI) 「直通內線」將來電直接駁到經過評估及認證的專用自動電話交換系統（PABX）的內線上，毋須經接線生接駁。 標準價目： 音頻直通內線 - 安裝費 $600（每條） - 月費 $281（每條） - 直通內線分途（與附近機樓分途） $379（每條） 脈衝直通內線 - 安裝費 $600（每條） - 月費 $344（每條） - 直通內線分途（與附近機樓分途） $442（每條） 商業電話線 - 月費 $189.80（每條） 商業智選 - 月費 $237（每條） 電文系統 「電文系統」是一項多用途的撥號服務，可透過公共交換電話網絡進行本地及國際數據傳輸，適合數據傳輸的數字交換及與網絡設施相連接。 價目：月費（包括租用電話線）$198.80 服務承諾：申請後五天內完成安裝 綜合數字式接駁服務 (IDA) 「綜合數字式接駁服務」（IDA）透過數碼技術為客戶與公共交換電話網絡（PSTN）之間提供多線路通話及話音通訊。 服務類別 IDA-M可透過DTMF技術作單向通訊 DA-P可透過基群速率介面作雙向通訊（來電及打出電話） 標準價目： IDA (T1) - 安裝費 $3,600（每條） - 月費 $3,950（每條） 搬線收費 (T1) - 外部搬線收費 $3,600（每條） - 內部搬線收費 $1,500（每條） 自動跳駁線 「自動跳駁線」是其中一種商業電話線服務，可將客戶的分流設備（例如：商業電話系統）與公共交換電話網絡（PSTN）互相連接。 服務特點 客戶可指定自動跳駁群組，而系統則會根據預設的自動跳駁序列，自動搜尋可供使用的電話線路。 我們亦提供「商務通」服務，「商務通」具備「自動",36317cc94c5915fd
